;Dataset;Model;Filters;Baseline value;Predicted ROC-AUC;Ratio [%]
87;bbbp;LogisticRegression;"FAF4DruglikeFilter;FAF4LeadlikeFilter";83.622;-17.4144;79.1749
120;bbbp;LogisticRegression;"FAF4LeadlikeFilter;LipinskiFilter";83.622;-17.4144;79.1749
138;bbbp;LogisticRegression;"FAF4LeadlikeFilter;ZINCDruglikeFilter";83.622;-17.4144;79.1749
122;bbbp;LogisticRegression;"FAF4LeadlikeFilter;MolecularWeightFilter";83.622;-17.4144;79.1749
116;bbbp;LogisticRegression;"FAF4LeadlikeFilter;GSKFilter";83.622;-17.4144;79.1749
137;bbbp;LogisticRegression;"FAF4LeadlikeFilter;ZINCBasicFilter";83.622;-17.5159;79.0535
3;bbbp;LogisticRegression;"BeyondRo5Filter;FAF4LeadlikeFilter";83.622;-17.5231;79.0448
651;bbbp;GradientBoostingClassifier;"GSKFilter;RuleOfThreeFilter";82.8586;-16.7983;79.7265
56;bbbp;LogisticRegression;"BMSFilter;ValenceDiscoveryFilter";83.622;-17.5908;78.9639
353;bbbp;LogisticRegression;"NIHFilter;ValenceDiscoveryFilter";83.622;-17.5908;78.9639
178;bbbp;LogisticRegression;"GlaxoFilter;RuleOfTwoFilter";83.622;-17.6488;78.8946
784;bbbp;GradientBoostingClassifier;"NIBRFilter;RuleOfTwoFilter";82.8586;-16.9119;79.5895
556;bbbp;GradientBoostingClassifier;"FAF4DruglikeFilter;RuleOfThreeFilter";82.8586;-16.9771;79.5107
124;bbbp;LogisticRegression;"FAF4LeadlikeFilter;NIHFilter";83.622;-17.7696;78.7501
32;bbbp;LogisticRegression;"BMSFilter;FAF4LeadlikeFilter";83.622;-17.7696;78.7501
783;bbbp;GradientBoostingClassifier;"NIBRFilter;RuleOfThreeFilter";82.8586;-17.0061;79.4757
346;bbbp;LogisticRegression;"NIHFilter;RuleOfThreeFilter";83.622;-17.8396;78.6664
49;bbbp;LogisticRegression;"BMSFilter;RuleOfThreeFilter";83.622;-17.8396;78.6664
812;bbbp;GradientBoostingClassifier;"OpreaFilter;RuleOfTwoFilter";82.8586;-17.0943;79.3693
694;bbbp;GradientBoostingClassifier;"InpharmaticaFilter;RuleOfTwoFilter";82.8586;-17.0955;79.3679
132;bbbp;LogisticRegression;"FAF4LeadlikeFilter;RuleOfXuFilter";83.622;-17.8928;78.6028
473;bbbp;GradientBoostingClassifier;"BeyondRo5Filter;RuleOfTwoFilter";82.8586;-17.2393;79.1944
123;bbbp;LogisticRegression;"FAF4LeadlikeFilter;NIBRFilter";83.622;-18.0353;78.4323
472;bbbp;GradientBoostingClassifier;"BeyondRo5Filter;RuleOfThreeFilter";82.8586;-17.2852;79.139
199;bbbp;LogisticRegression;"GSKFilter;RuleOfThreeFilter";83.622;-18.0498;78.415
315;bbbp;LogisticRegression;"MolecularWeightFilter;RuleOfThreeFilter";83.622;-18.0498;78.415
280;bbbp;LogisticRegression;"LipinskiFilter;RuleOfThreeFilter";83.622;-18.0498;78.415
409;bbbp;LogisticRegression;"RuleOfThreeFilter;RuleOfVeberFilter";83.622;-18.0498;78.415
372;bbbp;LogisticRegression;"PAINSFilter;RuleOfThreeFilter";83.622;-18.1271;78.3225
581;bbbp;GradientBoostingClassifier;"FAF4LeadlikeFilter;RuleOfThreeFilter";82.8586;-17.4567;78.9319
415;bbbp;LogisticRegression;"RuleOfThreeFilter;ZINCBasicFilter";83.622;-18.3156;78.0972
1294;bbbp;GaussianNB;"PfizerFilter;ZINCBasicFilter";53.7001;11.4506;121.3232
840;bbbp;GradientBoostingClassifier;"PfizerFilter;TiceInsecticidesFilter";82.8586;-17.708;78.6287
360;bbbp;LogisticRegression;"OpreaFilter;RuleOfTwoFilter";83.622;-18.5209;77.8516
134;bbbp;LogisticRegression;"FAF4LeadlikeFilter;TiceHerbicidesFilter";83.622;-18.5741;77.7881
630;bbbp;GradientBoostingClassifier;"GlaxoFilter;RuleOfTwoFilter";82.8586;-17.8227;78.4902
125;bbbp;LogisticRegression;"FAF4LeadlikeFilter;OpreaFilter";83.622;-18.5886;77.7707
870;bbbp;GradientBoostingClassifier;"RuleOfTwoFilter;RuleOfXuFilter";82.8586;-17.83;78.4815
978;bbbp;GaussianNB;"BrenkFilter;PfizerFilter";53.7001;11.3153;121.0712
126;bbbp;LogisticRegression;"FAF4LeadlikeFilter;PAINSFilter";83.622;-18.8229;77.4905
332;bbbp;LogisticRegression;"NIBRFilter;RuleOfTwoFilter";83.622;-18.8302;77.4818
76;bbbp;LogisticRegression;"BrenkFilter;RuleOfFourFilter";83.622;-19.0452;77.2247
348;bbbp;LogisticRegression;"NIHFilter;RuleOfVeberFilter";83.622;-19.1104;77.1467
51;bbbp;LogisticRegression;"BMSFilter;RuleOfVeberFilter";83.622;-19.1104;77.1467
347;bbbp;LogisticRegression;"NIHFilter;RuleOfTwoFilter";83.622;-19.1153;77.1409
50;bbbp;LogisticRegression;"BMSFilter;RuleOfTwoFilter";83.622;-19.1153;77.1409
1181;bbbp;GaussianNB;"LipinskiFilter;PfizerFilter";53.7001;10.7342;119.9892
875;bbbp;GradientBoostingClassifier;"RuleOfTwoFilter;ZINCDruglikeFilter";82.8586;-18.4871;77.6884
392;bbbp;LogisticRegression;"REOSFilter;RuleOfThreeFilter";83.622;-19.4245;76.7711
673;bbbp;GradientBoostingClassifier;"HaoFilter;RuleOfTwoFilter";82.8586;-18.7021;77.4289
579;bbbp;GradientBoostingClassifier;"FAF4LeadlikeFilter;PfizerFilter";82.8586;-18.7335;77.3909
411;bbbp;LogisticRegression;"RuleOfThreeFilter;SureChEMBLFilter";83.622;-19.9488;76.1441
1289;bbbp;GaussianNB;"PfizerFilter;RuleOfXuFilter";53.7001;9.7956;118.2413
35;bbbp;LogisticRegression;"BMSFilter;GSKFilter";83.622;-20.1517;75.9014
194;bbbp;LogisticRegression;"GSKFilter;NIHFilter";83.622;-20.1517;75.9014
733;bbbp;GradientBoostingClassifier;"LipinskiFilter;RuleOfTwoFilter";82.8586;-19.5477;76.4083
343;bbbp;LogisticRegression;"NIHFilter;PfizerFilter";83.622;-20.3329;75.6847
46;bbbp;LogisticRegression;"BMSFilter;PfizerFilter";83.622;-20.3329;75.6847
279;bbbp;LogisticRegression;"LipinskiFilter;RuleOfFourFilter";83.622;-20.3788;75.6298
1142;bbbp;GaussianNB;"InpharmaticaFilter;PfizerFilter";53.7001;9.5383;117.7622
864;bbbp;GradientBoostingClassifier;"RuleOfThreeFilter;TiceHerbicidesFilter";82.8586;-19.6214;76.3194
413;bbbp;LogisticRegression;"RuleOfThreeFilter;TiceInsecticidesFilter";83.622;-20.4779;75.5114
154;bbbp;LogisticRegression;"GhoseFilter;RuleOfTwoFilter";83.622;-20.5721;75.3987
1055;bbbp;GaussianNB;"GhoseFilter;PfizerFilter";53.7001;9.339;117.391
811;bbbp;GradientBoostingClassifier;"OpreaFilter;RuleOfThreeFilter";82.8586;-19.8509;76.0424
419;bbbp;LogisticRegression;"RuleOfTwoFilter;SureChEMBLFilter";83.622;-20.618;75.3438
20;bbbp;LogisticRegression;"BeyondRo5Filter;RuleOfThreeFilter";83.622;-20.6736;75.2774
295;bbbp;LogisticRegression;"MLSMRFilter;PfizerFilter";83.622;-20.6808;75.2687
410;bbbp;LogisticRegression;"RuleOfThreeFilter;RuleOfXuFilter";83.622;-20.7799;75.1502
858;bbbp;GradientBoostingClassifier;"RuleOfFourFilter;ZINCBasicFilter";82.8586;-20.1469;75.6852
860;bbbp;GradientBoostingClassifier;"RuleOfThreeFilter;RuleOfTwoFilter";82.8586;-20.1578;75.6721
869;bbbp;GradientBoostingClassifier;"RuleOfTwoFilter;RuleOfVeberFilter";82.8586;-20.2182;75.5992
36;bbbp;LogisticRegression;"BMSFilter;HaoFilter";83.622;-20.9925;74.896
215;bbbp;LogisticRegression;"HaoFilter;NIHFilter";83.622;-20.9925;74.896
77;bbbp;LogisticRegression;"BrenkFilter;RuleOfThreeFilter";83.622;-21.0287;74.8527
420;bbbp;LogisticRegression;"RuleOfTwoFilter;TiceHerbicidesFilter";83.622;-21.0553;74.8209
652;bbbp;GradientBoostingClassifier;"GSKFilter;RuleOfTwoFilter";82.8586;-20.4042;75.3747
261;bbbp;LogisticRegression;"LINTFilter;RuleOfThreeFilter";83.622;-21.2123;74.6331
692;bbbp;GradientBoostingClassifier;"InpharmaticaFilter;RuleOfFourFilter";82.8586;-20.5781;75.1647
174;bbbp;LogisticRegression;"GlaxoFilter;PfizerFilter";83.622;-21.3863;74.4251
768;bbbp;GradientBoostingClassifier;"MolecularWeightFilter;RuleOfTwoFilter";82.8586;-20.7593;74.9461
421;bbbp;LogisticRegression;"RuleOfTwoFilter;TiceInsecticidesFilter";83.622;-21.7849;73.9483
747;bbbp;GradientBoostingClassifier;"MLSMRFilter;PfizerFilter";82.8586;-21.2981;74.2958
416;bbbp;LogisticRegression;"RuleOfThreeFilter;ZINCDruglikeFilter";83.622;-22.1787;73.4774
1101;bbbp;GaussianNB;"GSKFilter;PfizerFilter";53.7001;7.585;114.1247
863;bbbp;GradientBoostingClassifier;"RuleOfThreeFilter;SureChEMBLFilter";82.8586;-21.588;73.9459
874;bbbp;GradientBoostingClassifier;"RuleOfTwoFilter;ZINCBasicFilter";82.8586;-21.8284;73.6558
153;bbbp;LogisticRegression;"GhoseFilter;RuleOfThreeFilter";83.622;-22.6233;72.9458
751;bbbp;GradientBoostingClassifier;"MLSMRFilter;RuleOfTwoFilter";82.8586;-21.8647;73.6121
299;bbbp;LogisticRegression;"MLSMRFilter;RuleOfTwoFilter";83.622;-22.6933;72.862
1164;bbbp;GaussianNB;"LINTFilter;RuleOfFourFilter";53.7001;6.958;112.9572
825;bbbp;GradientBoostingClassifier;"PAINSFilter;RuleOfTwoFilter";82.8586;-22.244;73.1543
1293;bbbp;GaussianNB;"PfizerFilter;ValenceDiscoveryFilter";53.7001;6.621;112.3296
298;bbbp;LogisticRegression;"MLSMRFilter;RuleOfThreeFilter";83.622;-23.6452;71.7237
21;bbbp;LogisticRegression;"BeyondRo5Filter;RuleOfTwoFilter";83.622;-23.667;71.6977
359;bbbp;LogisticRegression;"OpreaFilter;RuleOfThreeFilter";83.622;-23.9641;71.3423
844;bbbp;GradientBoostingClassifier;"REOSFilter;RuleOfThreeFilter";82.8586;-23.2514;71.9384
404;bbbp;LogisticRegression;"RuleOfFourFilter;TiceInsecticidesFilter";83.622;-24.1333;71.1401
103;bbbp;LogisticRegression;"FAF4DruglikeFilter;RuleOfFourFilter";83.622;-24.213;71.0447
1078;bbbp;GaussianNB;"GlaxoFilter;PfizerFilter";53.7001;5.6607;110.5412
856;bbbp;GradientBoostingClassifier;"RuleOfFourFilter;TiceInsecticidesFilter";82.8586;-23.6368;71.4733
423;bbbp;LogisticRegression;"RuleOfTwoFilter;ZINCDruglikeFilter";83.622;-24.4039;70.8165
529;bbbp;GradientBoostingClassifier;"BrenkFilter;RuleOfThreeFilter";82.8586;-23.6501;71.4573
555;bbbp;GradientBoostingClassifier;"FAF4DruglikeFilter;RuleOfFourFilter";82.8586;-23.6682;71.4354
1291;bbbp;GaussianNB;"PfizerFilter;TiceHerbicidesFilter";53.7001;5.4287;110.1093
1162;bbbp;GaussianNB;"LINTFilter;PfizerFilter";53.7001;5.3671;109.9946
130;bbbp;LogisticRegression;"FAF4LeadlikeFilter;RuleOfTwoFilter";83.622;-24.9571;70.1549
1247;bbbp;GaussianNB;"NIHFilter;PfizerFilter";53.7001;4.7945;108.9283
950;bbbp;GaussianNB;"BMSFilter;PfizerFilter";53.7001;4.7945;108.9283
186;bbbp;LogisticRegression;"GlaxoFilter;ZINCDruglikeFilter";83.622;-25.1576;69.9151
412;bbbp;LogisticRegression;"RuleOfThreeFilter;TiceHerbicidesFilter";83.622;-25.2156;69.8457
714;bbbp;GradientBoostingClassifier;"LINTFilter;RuleOfTwoFilter";82.8586;-24.5041;70.4266
78;bbbp;LogisticRegression;"BrenkFilter;RuleOfTwoFilter";83.622;-25.4935;69.5135
262;bbbp;LogisticRegression;"LINTFilter;RuleOfTwoFilter";83.622;-25.5249;69.4759
1288;bbbp;GaussianNB;"PfizerFilter;RuleOfVeberFilter";53.7001;4.3959;108.186
1295;bbbp;GaussianNB;"PfizerFilter;ZINCDruglikeFilter";53.7001;4.3705;108.1388
355;bbbp;LogisticRegression;"NIHFilter;ZINCDruglikeFilter";83.622;-25.6384;69.3401
58;bbbp;LogisticRegression;"BMSFilter;ZINCDruglikeFilter";83.622;-25.6384;69.3401
1286;bbbp;GaussianNB;"PfizerFilter;REOSFilter";53.7001;4.2401;107.8958
104;bbbp;LogisticRegression;"FAF4DruglikeFilter;RuleOfThreeFilter";83.622;-25.7834;69.1668
866;bbbp;GradientBoostingClassifier;"RuleOfThreeFilter;ValenceDiscoveryFilter";82.8586;-25.0719;69.7414
105;bbbp;LogisticRegression;"FAF4DruglikeFilter;RuleOfTwoFilter";83.622;-25.8994;69.0281
129;bbbp;LogisticRegression;"FAF4LeadlikeFilter;RuleOfThreeFilter";83.622;-26.1385;68.7421
1122;bbbp;GaussianNB;"HaoFilter;PfizerFilter";53.7001;3.5406;106.5933
1005;bbbp;GaussianNB;"FAF4DruglikeFilter;PfizerFilter";53.7001;3.5298;106.5731
530;bbbp;GradientBoostingClassifier;"BrenkFilter;RuleOfTwoFilter";82.8586;-25.9199;68.7179
1249;bbbp;GaussianNB;"NIHFilter;RuleOfFourFilter";53.7001;3.2036;105.9657
952;bbbp;GaussianNB;"BMSFilter;RuleOfFourFilter";53.7001;3.2036;105.9657
1080;bbbp;GaussianNB;"GlaxoFilter;RuleOfFourFilter";53.7001;2.4099;104.4878
857;bbbp;GradientBoostingClassifier;"RuleOfFourFilter;ValenceDiscoveryFilter";82.8586;-27.1134;67.2775
89;bbbp;LogisticRegression;"FAF4DruglikeFilter;GlaxoFilter";83.622;-28.2501;66.2169
1234;bbbp;GaussianNB;"NIBRFilter;RuleOfFourFilter";53.7001;1.5801;102.9424
750;bbbp;GradientBoostingClassifier;"MLSMRFilter;RuleOfThreeFilter";82.8586;-27.7899;66.4611
528;bbbp;GradientBoostingClassifier;"BrenkFilter;RuleOfFourFilter";82.8586;-27.8478;66.3911
31;bbbp;LogisticRegression;"BMSFilter;FAF4DruglikeFilter";83.622;-28.8976;65.4426
98;bbbp;LogisticRegression;"FAF4DruglikeFilter;NIHFilter";83.622;-28.8976;65.4426
1307;bbbp;GaussianNB;"RuleOfFourFilter;SureChEMBLFilter";53.7001;1.0147;101.8896
923;bbbp;GaussianNB;"BeyondRo5Filter;RuleOfFourFilter";53.7001;0.9422;101.7546
854;bbbp;GradientBoostingClassifier;"RuleOfFourFilter;RuleOfXuFilter";82.8586;-28.5485;65.5455
1218;bbbp;GaussianNB;"MolecularWeightFilter;RuleOfFourFilter";53.7001;0.1486;100.2767
731;bbbp;GradientBoostingClassifier;"LipinskiFilter;RuleOfFourFilter";82.8586;-29.4049;64.5119
1031;bbbp;GaussianNB;"FAF4LeadlikeFilter;PfizerFilter";53.7001;-0.2609;99.5141
1144;bbbp;GaussianNB;"InpharmaticaFilter;RuleOfFourFilter";53.7001;-0.6451;98.7988
1275;bbbp;GaussianNB;"PAINSFilter;RuleOfFourFilter";53.7001;-0.7538;98.5963
980;bbbp;GaussianNB;"BrenkFilter;RuleOfFourFilter";53.7001;-0.79;98.5288
916;bbbp;GaussianNB;"BeyondRo5Filter;MolecularWeightFilter";53.7001;-0.8371;98.4411
1261;bbbp;GaussianNB;"OpreaFilter;PfizerFilter";53.7001;-0.8915;98.3399
1292;bbbp;GaussianNB;"PfizerFilter;TiceInsecticidesFilter";53.7001;-0.9205;98.2859
1157;bbbp;GaussianNB;"LINTFilter;MolecularWeightFilter";53.7001;-0.9459;98.2386
1161;bbbp;GaussianNB;"LINTFilter;PAINSFilter";53.7001;-1.2104;97.746
859;bbbp;GradientBoostingClassifier;"RuleOfFourFilter;ZINCDruglikeFilter";82.8586;-30.4631;63.2348
1215;bbbp;GaussianNB;"MolecularWeightFilter;PAINSFilter";53.7001;-1.4858;97.2331
1093;bbbp;GaussianNB;"GSKFilter;LINTFilter";53.7001;-1.5837;97.0509
835;bbbp;GradientBoostingClassifier;"PfizerFilter;RuleOfThreeFilter";82.8586;-30.7712;62.863
920;bbbp;GaussianNB;"BeyondRo5Filter;PAINSFilter";53.7001;-1.7033;96.8282
1284;bbbp;GaussianNB;"PAINSFilter;ZINCBasicFilter";53.7001;-1.7033;96.8282
1180;bbbp;GaussianNB;"LipinskiFilter;PAINSFilter";53.7001;-1.7757;96.6932
1172;bbbp;GaussianNB;"LINTFilter;ValenceDiscoveryFilter";53.7001;-1.812;96.6257
1338;bbbp;GaussianNB;"RuleOfXuFilter;ValenceDiscoveryFilter";53.7001;-1.812;96.6257
1110;bbbp;GaussianNB;"GSKFilter;ValenceDiscoveryFilter";53.7001;-1.8482;96.5582
931;bbbp;GaussianNB;"BeyondRo5Filter;ValenceDiscoveryFilter";53.7001;-1.8482;96.5582
1191;bbbp;GaussianNB;"LipinskiFilter;ValenceDiscoveryFilter";53.7001;-1.8482;96.5582
1226;bbbp;GaussianNB;"MolecularWeightFilter;ValenceDiscoveryFilter";53.7001;-1.8482;96.5582
1283;bbbp;GaussianNB;"PAINSFilter;ValenceDiscoveryFilter";53.7001;-1.8482;96.5582
414;bbbp;LogisticRegression;"RuleOfThreeFilter;ValenceDiscoveryFilter";83.622;-31.9538;61.7878
914;bbbp;GaussianNB;"BeyondRo5Filter;LipinskiFilter";53.7001;-2.0403;96.2006
1347;bbbp;GaussianNB;"TiceHerbicidesFilter;ValenceDiscoveryFilter";53.7001;-2.0765;96.1331
1201;bbbp;GaussianNB;"MLSMRFilter;RuleOfFourFilter";53.7001;-2.1128;96.0656
1353;bbbp;GaussianNB;"ValenceDiscoveryFilter;ZINCBasicFilter";53.7001;-2.1128;96.0656
1298;bbbp;GaussianNB;"REOSFilter;RuleOfXuFilter";53.7001;-2.1128;96.0656
967;bbbp;GaussianNB;"BrenkFilter;GSKFilter";53.7001;-2.1128;96.0656
1102;bbbp;GaussianNB;"GSKFilter;REOSFilter";53.7001;-2.1128;96.0656
1227;bbbp;GaussianNB;"MolecularWeightFilter;ZINCBasicFilter";53.7001;-2.1599;95.9779
1176;bbbp;GaussianNB;"LipinskiFilter;MolecularWeightFilter";53.7001;-2.2324;95.8429
1149;bbbp;GaussianNB;"InpharmaticaFilter;SureChEMBLFilter";53.7001;-2.2324;95.8429
1169;bbbp;GaussianNB;"LINTFilter;SureChEMBLFilter";53.7001;-2.2686;95.7754
1153;bbbp;GaussianNB;"InpharmaticaFilter;ZINCBasicFilter";53.7001;-2.3048;95.7079
1112;bbbp;GaussianNB;"GSKFilter;ZINCDruglikeFilter";53.7001;-2.3411;95.6404
1302;bbbp;GaussianNB;"REOSFilter;ValenceDiscoveryFilter";53.7001;-2.3411;95.6404
913;bbbp;GaussianNB;"BeyondRo5Filter;LINTFilter";53.7001;-2.3411;95.6404
1000;bbbp;GaussianNB;"FAF4DruglikeFilter;MolecularWeightFilter";53.7001;-2.3773;95.573
1004;bbbp;GaussianNB;"FAF4DruglikeFilter;PAINSFilter";53.7001;-2.3773;95.573
1016;bbbp;GaussianNB;"FAF4DruglikeFilter;ZINCBasicFilter";53.7001;-2.3773;95.573
906;bbbp;GaussianNB;"BeyondRo5Filter;FAF4DruglikeFilter";53.7001;-2.3773;95.573
910;bbbp;GaussianNB;"BeyondRo5Filter;GSKFilter";53.7001;-2.3773;95.573
1278;bbbp;GaussianNB;"PAINSFilter;RuleOfVeberFilter";53.7001;-2.3773;95.573
1268;bbbp;GaussianNB;"OpreaFilter;TiceHerbicidesFilter";53.7001;-2.3773;95.573
1056;bbbp;GaussianNB;"GhoseFilter;REOSFilter";53.7001;-2.3773;95.573
917;bbbp;GaussianNB;"BeyondRo5Filter;NIBRFilter";53.7001;-2.3773;95.573
1100;bbbp;GaussianNB;"GSKFilter;PAINSFilter";53.7001;-2.3773;95.573
994;bbbp;GaussianNB;"FAF4DruglikeFilter;GSKFilter";53.7001;-2.3773;95.573
1212;bbbp;GaussianNB;"MolecularWeightFilter;NIBRFilter";53.7001;-2.3773;95.573
1106;bbbp;GaussianNB;"GSKFilter;RuleOfXuFilter";53.7001;-2.3773;95.573
1107;bbbp;GaussianNB;"GSKFilter;SureChEMBLFilter";53.7001;-2.3773;95.573
1231;bbbp;GaussianNB;"NIBRFilter;PAINSFilter";53.7001;-2.3773;95.573
938;bbbp;GaussianNB;"BMSFilter;GlaxoFilter";53.7001;-2.3773;95.573
998;bbbp;GaussianNB;"FAF4DruglikeFilter;LipinskiFilter";53.7001;-2.3773;95.573
1075;bbbp;GaussianNB;"GlaxoFilter;NIHFilter";53.7001;-2.3773;95.573
1137;bbbp;GaussianNB;"InpharmaticaFilter;MolecularWeightFilter";53.7001;-2.4607;95.4177
1192;bbbp;GaussianNB;"LipinskiFilter;ZINCBasicFilter";53.7001;-2.4969;95.3502
932;bbbp;GaussianNB;"BeyondRo5Filter;ZINCBasicFilter";53.7001;-2.5694;95.2153
1111;bbbp;GaussianNB;"GSKFilter;ZINCBasicFilter";53.7001;-2.6056;95.1478
1186;bbbp;GaussianNB;"LipinskiFilter;RuleOfVeberFilter";53.7001;-2.6056;95.1478
1221;bbbp;GaussianNB;"MolecularWeightFilter;RuleOfVeberFilter";53.7001;-2.6056;95.1478
1281;bbbp;GaussianNB;"PAINSFilter;TiceHerbicidesFilter";53.7001;-2.6056;95.1478
1170;bbbp;GaussianNB;"LINTFilter;TiceHerbicidesFilter";53.7001;-2.6056;95.1478
1173;bbbp;GaussianNB;"LINTFilter;ZINCBasicFilter";53.7001;-2.6056;95.1478
1333;bbbp;GaussianNB;"RuleOfVeberFilter;ZINCBasicFilter";53.7001;-2.6056;95.1478
1105;bbbp;GaussianNB;"GSKFilter;RuleOfVeberFilter";53.7001;-2.6056;95.1478
926;bbbp;GaussianNB;"BeyondRo5Filter;RuleOfVeberFilter";53.7001;-2.6056;95.1478
1096;bbbp;GaussianNB;"GSKFilter;MolecularWeightFilter";53.7001;-2.6056;95.1478
1336;bbbp;GaussianNB;"RuleOfXuFilter;TiceHerbicidesFilter";53.7001;-2.6056;95.1478
1094;bbbp;GaussianNB;"GSKFilter;LipinskiFilter";53.7001;-2.6056;95.1478
997;bbbp;GaussianNB;"FAF4DruglikeFilter;LINTFilter";53.7001;-2.6419;95.0803
1062;bbbp;GaussianNB;"GhoseFilter;TiceHerbicidesFilter";53.7001;-2.6419;95.0803
1354;bbbp;GaussianNB;"ValenceDiscoveryFilter;ZINCDruglikeFilter";53.7001;-2.6419;95.0803
1158;bbbp;GaussianNB;"LINTFilter;NIBRFilter";53.7001;-2.6419;95.0803
1131;bbbp;GaussianNB;"HaoFilter;ValenceDiscoveryFilter";53.7001;-2.6419;95.0803
1242;bbbp;GaussianNB;"NIBRFilter;ValenceDiscoveryFilter";53.7001;-2.6419;95.0803
1015;bbbp;GaussianNB;"FAF4DruglikeFilter;ValenceDiscoveryFilter";53.7001;-2.6419;95.0803
1114;bbbp;GaussianNB;"HaoFilter;LINTFilter";53.7001;-2.6419;95.0803
1013;bbbp;GaussianNB;"FAF4DruglikeFilter;TiceHerbicidesFilter";53.7001;-2.6419;95.0803
1060;bbbp;GaussianNB;"GhoseFilter;RuleOfXuFilter";53.7001;-2.6419;95.0803
1147;bbbp;GaussianNB;"InpharmaticaFilter;RuleOfVeberFilter";53.7001;-2.6419;95.0803
1167;bbbp;GaussianNB;"LINTFilter;RuleOfVeberFilter";53.7001;-2.6419;95.0803
1064;bbbp;GaussianNB;"GhoseFilter;ValenceDiscoveryFilter";53.7001;-2.6419;95.0803
1174;bbbp;GaussianNB;"LINTFilter;ZINCDruglikeFilter";53.7001;-2.6419;95.0803
1177;bbbp;GaussianNB;"LipinskiFilter;NIBRFilter";53.7001;-2.6419;95.0803
1332;bbbp;GaussianNB;"RuleOfVeberFilter;ValenceDiscoveryFilter";53.7001;-2.6419;95.0803
1343;bbbp;GaussianNB;"SureChEMBLFilter;ValenceDiscoveryFilter";53.7001;-2.6419;95.0803
1340;bbbp;GaussianNB;"RuleOfXuFilter;ZINCDruglikeFilter";53.7001;-2.6419;95.0803
1155;bbbp;GaussianNB;"LINTFilter;LipinskiFilter";53.7001;-2.6419;95.0803
988;bbbp;GaussianNB;"BrenkFilter;ValenceDiscoveryFilter";53.7001;-2.6419;95.0803
945;bbbp;GaussianNB;"BMSFilter;MolecularWeightFilter";53.7001;-2.8339;94.7226
1213;bbbp;GaussianNB;"MolecularWeightFilter;NIHFilter";53.7001;-2.8339;94.7226
947;bbbp;GaussianNB;"BMSFilter;NIHFilter";53.7001;-2.8339;94.7226
1348;bbbp;GaussianNB;"TiceHerbicidesFilter;ZINCBasicFilter";53.7001;-2.8339;94.7226
1224;bbbp;GaussianNB;"MolecularWeightFilter;TiceHerbicidesFilter";53.7001;-2.8339;94.7226
1189;bbbp;GaussianNB;"LipinskiFilter;TiceHerbicidesFilter";53.7001;-2.8339;94.7226
1335;bbbp;GaussianNB;"RuleOfXuFilter;SureChEMBLFilter";53.7001;-2.8339;94.7226
1187;bbbp;GaussianNB;"LipinskiFilter;RuleOfXuFilter";53.7001;-2.8339;94.7226
1070;bbbp;GaussianNB;"GlaxoFilter;LINTFilter";53.7001;-2.8702;94.6551
1134;bbbp;GaussianNB;"InpharmaticaFilter;LINTFilter";53.7001;-2.8702;94.6551
961;bbbp;GaussianNB;"BMSFilter;ZINCBasicFilter";53.7001;-2.8702;94.6551
1274;bbbp;GaussianNB;"PAINSFilter;REOSFilter";53.7001;-2.8702;94.6551
912;bbbp;GaussianNB;"BeyondRo5Filter;InpharmaticaFilter";53.7001;-2.8702;94.6551
918;bbbp;GaussianNB;"BeyondRo5Filter;NIHFilter";53.7001;-2.8702;94.6551
904;bbbp;GaussianNB;"BeyondRo5Filter;BMSFilter";53.7001;-2.8702;94.6551
1258;bbbp;GaussianNB;"NIHFilter;ZINCBasicFilter";53.7001;-2.8702;94.6551
1182;bbbp;GaussianNB;"LipinskiFilter;REOSFilter";53.7001;-2.8702;94.6551
1328;bbbp;GaussianNB;"RuleOfVeberFilter;RuleOfXuFilter";53.7001;-2.8702;94.6551
1217;bbbp;GaussianNB;"MolecularWeightFilter;REOSFilter";53.7001;-2.8702;94.6551
1303;bbbp;GaussianNB;"REOSFilter;ZINCBasicFilter";53.7001;-2.8702;94.6551
1329;bbbp;GaussianNB;"RuleOfVeberFilter;SureChEMBLFilter";53.7001;-2.9064;94.5877
1239;bbbp;GaussianNB;"NIBRFilter;SureChEMBLFilter";53.7001;-2.9064;94.5877
1012;bbbp;GaussianNB;"FAF4DruglikeFilter;SureChEMBLFilter";53.7001;-2.9064;94.5877
1267;bbbp;GaussianNB;"OpreaFilter;SureChEMBLFilter";53.7001;-2.9064;94.5877
1011;bbbp;GaussianNB;"FAF4DruglikeFilter;RuleOfXuFilter";53.7001;-2.9064;94.5877
1010;bbbp;GaussianNB;"FAF4DruglikeFilter;RuleOfVeberFilter";53.7001;-2.9064;94.5877
1152;bbbp;GaussianNB;"InpharmaticaFilter;ValenceDiscoveryFilter";53.7001;-2.9064;94.5877
933;bbbp;GaussianNB;"BeyondRo5Filter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
983;bbbp;GaussianNB;"BrenkFilter;RuleOfVeberFilter";53.7001;-2.9064;94.5877
1334;bbbp;GaussianNB;"RuleOfVeberFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
929;bbbp;GaussianNB;"BeyondRo5Filter;TiceHerbicidesFilter";53.7001;-2.9064;94.5877
986;bbbp;GaussianNB;"BrenkFilter;TiceHerbicidesFilter";53.7001;-2.9064;94.5877
