;Dataset;Model;Filters;Baseline value;Predicted ROC-AUC;Ratio [%]
1053;bace;GaussianNB;"LipinskiFilter;NIHFilter";59.4958;-4.4806;92.4691
837;bace;GaussianNB;"BMSFilter;LipinskiFilter";59.4958;-4.4806;92.4691
1025;bace;GaussianNB;"InpharmaticaFilter;RuleOfXuFilter";59.4958;-4.5208;92.4014
593;bace;GradientBoostingClassifier;"HaoFilter;InpharmaticaFilter";78.4605;-23.5549;69.9786
580;bace;GradientBoostingClassifier;"GSKFilter;NIHFilter";78.4605;-23.5818;69.9444
598;bace;GradientBoostingClassifier;"HaoFilter;NIBRFilter";78.4605;-23.5863;69.9387
958;bace;GaussianNB;"GlaxoFilter;NIBRFilter";59.4958;-4.6752;92.142
784;bace;GradientBoostingClassifier;"RuleOfXuFilter;ZINCDruglikeFilter";78.4605;-23.6914;69.8047
122;bace;LogisticRegression;"FAF4LeadlikeFilter;RuleOfXuFilter";79.796;-25.0447;68.614
501;bace;GradientBoostingClassifier;"FAF4DruglikeFilter;TiceHerbicidesFilter";78.4605;-23.7182;69.7705
1150;bace;GaussianNB;"PfizerFilter;SureChEMBLFilter";59.4958;-4.7557;92.0066
139;bace;LogisticRegression;"GhoseFilter;OpreaFilter";79.796;-25.0582;68.5972
57;bace;LogisticRegression;"BrenkFilter;GhoseFilter";79.796;-25.179;68.4458
756;bace;GradientBoostingClassifier;"REOSFilter;RuleOfFourFilter";78.4605;-23.8614;69.588
649;bace;GradientBoostingClassifier;"LINTFilter;ZINCDruglikeFilter";78.4605;-23.8771;69.5681
1048;bace;GaussianNB;"LINTFilter;ZINCBasicFilter";59.4958;-4.9145;91.7397
637;bace;GradientBoostingClassifier;"LINTFilter;OpreaFilter";78.4605;-23.895;69.5453
735;bace;GradientBoostingClassifier;"OpreaFilter;ZINCDruglikeFilter";78.4605;-23.9128;69.5225
967;bace;GaussianNB;"GlaxoFilter;SureChEMBLFilter";59.4958;-4.9593;91.6645
1092;bace;GaussianNB;"MolecularWeightFilter;SureChEMBLFilter";59.4958;-4.9593;91.6645
1141;bace;GaussianNB;"PAINSFilter;SureChEMBLFilter";59.4958;-4.9593;91.6645
646;bace;GradientBoostingClassifier;"LINTFilter;TiceInsecticidesFilter";78.4605;-23.9486;69.4768
175;bace;LogisticRegression;"GSKFilter;LINTFilter";79.796;-25.3311;68.2552
130;bace;LogisticRegression;"GhoseFilter;GSKFilter";79.796;-25.34;68.244
971;bace;GaussianNB;"GlaxoFilter;ZINCBasicFilter";59.4958;-5.089;91.4464
631;bace;GradientBoostingClassifier;"InpharmaticaFilter;ZINCDruglikeFilter";78.4605;-24.0918;69.2944
87;bace;LogisticRegression;"FAF4DruglikeFilter;LINTFilter";79.796;-25.4563;68.0982
189;bace;LogisticRegression;"GSKFilter;TiceInsecticidesFilter";79.796;-25.4698;68.0814
1061;bace;GaussianNB;"LipinskiFilter;SureChEMBLFilter";59.4958;-5.1986;91.2622
1119;bace;GaussianNB;"NIHFilter;SureChEMBLFilter";59.4958;-5.2434;91.187
849;bace;GaussianNB;"BMSFilter;SureChEMBLFilter";59.4958;-5.2434;91.187
578;bace;GradientBoostingClassifier;"GSKFilter;MolecularWeightFilter";78.4605;-24.2439;69.1005
607;bace;GradientBoostingClassifier;"HaoFilter;SureChEMBLFilter";78.4605;-24.2506;69.0919
822;bace;GaussianNB;"BeyondRo5Filter;SureChEMBLFilter";59.4958;-5.353;91.0027
460;bace;GradientBoostingClassifier;"BrenkFilter;HaoFilter";78.4605;-24.32;69.0036
790;bace;GradientBoostingClassifier;"TiceHerbicidesFilter;TiceInsecticidesFilter";78.4605;-24.3423;68.9751
863;bace;GaussianNB;"BrenkFilter;LipinskiFilter";59.4958;-5.4156;90.8975
878;bace;GaussianNB;"BrenkFilter;ValenceDiscoveryFilter";59.4958;-5.4335;90.8674
793;bace;GradientBoostingClassifier;"TiceHerbicidesFilter;ZINCDruglikeFilter";78.4605;-24.4184;68.8781
1187;bace;GaussianNB;"SureChEMBLFilter;ValenceDiscoveryFilter";59.4958;-5.4783;90.7922
1188;bace;GaussianNB;"SureChEMBLFilter;ZINCBasicFilter";59.4958;-5.5275;90.7095
1107;bace;GaussianNB;"NIBRFilter;TiceHerbicidesFilter";59.4958;-5.5431;90.6832
576;bace;GradientBoostingClassifier;"GSKFilter;LipinskiFilter";78.4605;-24.528;68.7384
1176;bace;GaussianNB;"RuleOfVeberFilter;ValenceDiscoveryFilter";59.4958;-5.6326;90.5328
496;bace;GradientBoostingClassifier;"FAF4DruglikeFilter;REOSFilter";78.4605;-24.5996;68.6472
727;bace;GradientBoostingClassifier;"OpreaFilter;REOSFilter";78.4605;-24.6197;68.6215
953;bace;GaussianNB;"GlaxoFilter;InpharmaticaFilter";59.4958;-5.7668;90.3072
726;bace;GradientBoostingClassifier;"OpreaFilter;PfizerFilter";78.4605;-24.7853;68.4105
500;bace;GradientBoostingClassifier;"FAF4DruglikeFilter;SureChEMBLFilter";78.4605;-24.8479;68.3307
237;bace;LogisticRegression;"LINTFilter;OpreaFilter";79.796;-26.1901;67.1787
97;bace;LogisticRegression;"FAF4DruglikeFilter;RuleOfFourFilter";79.796;-26.1901;67.1787
369;bace;LogisticRegression;"RuleOfFourFilter;ValenceDiscoveryFilter";79.796;-26.1901;67.1787
1044;bace;GaussianNB;"LINTFilter;SureChEMBLFilter";59.4958;-5.9212;90.0477
147;bace;LogisticRegression;"GhoseFilter;TiceInsecticidesFilter";79.796;-26.2616;67.089
406;bace;GradientBoostingClassifier;"BeyondRo5Filter;GSKFilter";78.4605;-24.9329;68.2224
604;bace;GradientBoostingClassifier;"HaoFilter;RuleOfFourFilter";78.4605;-24.9597;68.1882
1153;bace;GaussianNB;"PfizerFilter;ValenceDiscoveryFilter";59.4958;-6.1113;89.7282
609;bace;GradientBoostingClassifier;"HaoFilter;TiceInsecticidesFilter";78.4605;-25.1365;67.9629
954;bace;GaussianNB;"GlaxoFilter;LINTFilter";59.4958;-6.2053;89.5703
970;bace;GaussianNB;"GlaxoFilter;ValenceDiscoveryFilter";59.4958;-6.2209;89.5439
1180;bace;GaussianNB;"RuleOfXuFilter;TiceHerbicidesFilter";59.4958;-6.2858;89.4349
575;bace;GradientBoostingClassifier;"GSKFilter;LINTFilter";78.4605;-25.2617;67.8033
545;bace;GradientBoostingClassifier;"GhoseFilter;SureChEMBLFilter";78.4605;-25.2684;67.7947
579;bace;GradientBoostingClassifier;"GSKFilter;NIBRFilter";78.4605;-25.3646;67.6721
699;bace;GradientBoostingClassifier;"NIBRFilter;OpreaFilter";78.4605;-25.4384;67.578
966;bace;GaussianNB;"GlaxoFilter;RuleOfXuFilter";59.4958;-6.5095;89.0589
468;bace;GradientBoostingClassifier;"BrenkFilter;OpreaFilter";78.4605;-25.4899;67.5125
586;bace;GradientBoostingClassifier;"GSKFilter;RuleOfXuFilter";78.4605;-25.5234;67.4697
140;bace;LogisticRegression;"GhoseFilter;PAINSFilter";79.796;-26.8969;66.2929
879;bace;GaussianNB;"BrenkFilter;ZINCBasicFilter";59.4958;-6.6191;88.8747
1160;bace;GaussianNB;"REOSFilter;TiceHerbicidesFilter";59.4958;-6.6348;88.8484
1040;bace;GaussianNB;"LINTFilter;REOSFilter";59.4958;-6.6594;88.807
731;bace;GradientBoostingClassifier;"OpreaFilter;TiceHerbicidesFilter";78.4605;-25.727;67.2103
196;bace;LogisticRegression;"HaoFilter;MLSMRFilter";79.796;-27.143;65.9845
1045;bace;GaussianNB;"LINTFilter;TiceHerbicidesFilter";59.4958;-6.854;88.4799
826;bace;GaussianNB;"BeyondRo5Filter;ZINCBasicFilter";59.4958;-6.8786;88.4385
502;bace;GradientBoostingClassifier;"FAF4DruglikeFilter;TiceInsecticidesFilter";78.4605;-25.8769;67.0192
182;bace;LogisticRegression;"GSKFilter;PAINSFilter";79.796;-27.2369;65.8668
1144;bace;GaussianNB;"PAINSFilter;ValenceDiscoveryFilter";59.4958;-6.9435;88.3295
1122;bace;GaussianNB;"NIHFilter;ValenceDiscoveryFilter";59.4958;-6.9435;88.3295
852;bace;GaussianNB;"BMSFilter;ValenceDiscoveryFilter";59.4958;-6.9435;88.3295
825;bace;GaussianNB;"BeyondRo5Filter;ValenceDiscoveryFilter";59.4958;-6.9435;88.3295
1095;bace;GaussianNB;"MolecularWeightFilter;ValenceDiscoveryFilter";59.4958;-6.9435;88.3295
1062;bace;GaussianNB;"LipinskiFilter;TiceHerbicidesFilter";59.4958;-6.9636;88.2957
823;bace;GaussianNB;"BeyondRo5Filter;TiceHerbicidesFilter";59.4958;-6.9636;88.2957
850;bace;GaussianNB;"BMSFilter;TiceHerbicidesFilter";59.4958;-6.9636;88.2957
1174;bace;GaussianNB;"RuleOfVeberFilter;TiceHerbicidesFilter";59.4958;-6.9636;88.2957
1120;bace;GaussianNB;"NIHFilter;TiceHerbicidesFilter";59.4958;-6.9636;88.2957
1192;bace;GaussianNB;"TiceHerbicidesFilter;ZINCBasicFilter";59.4958;-6.9636;88.2957
1142;bace;GaussianNB;"PAINSFilter;TiceHerbicidesFilter";59.4958;-6.9636;88.2957
1093;bace;GaussianNB;"MolecularWeightFilter;TiceHerbicidesFilter";59.4958;-6.9636;88.2957
178;bace;LogisticRegression;"GSKFilter;MolecularWeightFilter";79.796;-27.2772;65.8163
33;bace;LogisticRegression;"BMSFilter;GSKFilter";79.796;-27.2772;65.8163
180;bace;LogisticRegression;"GSKFilter;NIHFilter";79.796;-27.2772;65.8163
6;bace;LogisticRegression;"BeyondRo5Filter;GSKFilter";79.796;-27.2772;65.8163
185;bace;LogisticRegression;"GSKFilter;RuleOfVeberFilter";79.796;-27.2772;65.8163
191;bace;LogisticRegression;"GSKFilter;ZINCBasicFilter";79.796;-27.2772;65.8163
176;bace;LogisticRegression;"GSKFilter;LipinskiFilter";79.796;-27.2772;65.8163
1110;bace;GaussianNB;"NIBRFilter;ZINCBasicFilter";59.4958;-6.9904;88.2506
138;bace;LogisticRegression;"GhoseFilter;NIHFilter";79.796;-27.3175;65.7659
149;bace;LogisticRegression;"GhoseFilter;ZINCBasicFilter";79.796;-27.3175;65.7659
31;bace;LogisticRegression;"BMSFilter;GhoseFilter";79.796;-27.3175;65.7659
143;bace;LogisticRegression;"GhoseFilter;RuleOfVeberFilter";79.796;-27.3175;65.7659
4;bace;LogisticRegression;"BeyondRo5Filter;GhoseFilter";79.796;-27.3175;65.7659
134;bace;LogisticRegression;"GhoseFilter;LipinskiFilter";79.796;-27.3175;65.7659
136;bace;LogisticRegression;"GhoseFilter;MolecularWeightFilter";79.796;-27.3175;65.7659
1047;bace;GaussianNB;"LINTFilter;ValenceDiscoveryFilter";59.4958;-7.0531;88.1453
1183;bace;GaussianNB;"RuleOfXuFilter;ZINCBasicFilter";59.4958;-7.062;88.1302
1182;bace;GaussianNB;"RuleOfXuFilter;ValenceDiscoveryFilter";59.4958;-7.1179;88.0362
1096;bace;GaussianNB;"MolecularWeightFilter;ZINCBasicFilter";59.4958;-7.1671;87.9535
1145;bace;GaussianNB;"PAINSFilter;ZINCBasicFilter";59.4958;-7.1671;87.9535
1123;bace;GaussianNB;"NIHFilter;ZINCBasicFilter";59.4958;-7.1671;87.9535
853;bace;GaussianNB;"BMSFilter;ZINCBasicFilter";59.4958;-7.1671;87.9535
1069;bace;GaussianNB;"MLSMRFilter;NIHFilter";59.4958;-7.2029;87.8934
1067;bace;GaussianNB;"MLSMRFilter;MolecularWeightFilter";59.4958;-7.2029;87.8934
1068;bace;GaussianNB;"MLSMRFilter;NIBRFilter";59.4958;-7.2029;87.8934
1071;bace;GaussianNB;"MLSMRFilter;PAINSFilter";59.4958;-7.2029;87.8934
1081;bace;GaussianNB;"MLSMRFilter;ZINCBasicFilter";59.4958;-7.2029;87.8934
1075;bace;GaussianNB;"MLSMRFilter;RuleOfVeberFilter";59.4958;-7.2029;87.8934
811;bace;GaussianNB;"BeyondRo5Filter;MLSMRFilter";59.4958;-7.2029;87.8934
956;bace;GaussianNB;"GlaxoFilter;MLSMRFilter";59.4958;-7.2029;87.8934
838;bace;GaussianNB;"BMSFilter;MLSMRFilter";59.4958;-7.2029;87.8934
1082;bace;GaussianNB;"MLSMRFilter;ZINCDruglikeFilter";59.4958;-7.2029;87.8934
137;bace;LogisticRegression;"GhoseFilter;NIBRFilter";79.796;-27.5188;65.5136
1029;bace;GaussianNB;"InpharmaticaFilter;ValenceDiscoveryFilter";59.4958;-7.2275;87.852
1109;bace;GaussianNB;"NIBRFilter;ValenceDiscoveryFilter";59.4958;-7.2275;87.852
1027;bace;GaussianNB;"InpharmaticaFilter;TiceHerbicidesFilter";59.4958;-7.2477;87.8182
533;bace;GradientBoostingClassifier;"GhoseFilter;LINTFilter";78.4605;-26.2527;66.5403
1197;bace;GaussianNB;"ValenceDiscoveryFilter;ZINCBasicFilter";59.4958;-7.2924;87.743
487;bace;GradientBoostingClassifier;"FAF4DruglikeFilter;LINTFilter";78.4605;-26.2862;66.4975
606;bace;GradientBoostingClassifier;"HaoFilter;RuleOfXuFilter";78.4605;-26.2907;66.4918
179;bace;LogisticRegression;"GSKFilter;NIBRFilter";79.796;-27.662;65.3342
1179;bace;GaussianNB;"RuleOfXuFilter;SureChEMBLFilter";59.4958;-7.3618;87.6264
1015;bace;GaussianNB;"InpharmaticaFilter;MLSMRFilter";59.4958;-7.3774;87.6001
1050;bace;GaussianNB;"LipinskiFilter;MLSMRFilter";59.4958;-7.3774;87.6001
129;bace;LogisticRegression;"GhoseFilter;GlaxoFilter";79.796;-27.6977;65.2893
1077;bace;GaussianNB;"MLSMRFilter;SureChEMBLFilter";59.4958;-7.487;87.4159
1076;bace;GaussianNB;"MLSMRFilter;RuleOfXuFilter";59.4958;-7.487;87.4159
864;bace;GaussianNB;"BrenkFilter;MLSMRFilter";59.4958;-7.487;87.4159
1065;bace;GaussianNB;"LipinskiFilter;ZINCBasicFilter";59.4958;-7.5161;87.367
1146;bace;GaussianNB;"PAINSFilter;ZINCDruglikeFilter";59.4958;-7.5765;87.2655
1199;bace;GaussianNB;"ZINCBasicFilter;ZINCDruglikeFilter";59.4958;-7.5765;87.2655
1185;bace;GaussianNB;"SureChEMBLFilter;TiceHerbicidesFilter";59.4958;-7.5966;87.2316
1030;bace;GaussianNB;"InpharmaticaFilter;ZINCBasicFilter";59.4958;-7.6705;87.1076
969;bace;GaussianNB;"GlaxoFilter;TiceInsecticidesFilter";59.4958;-7.7152;87.0324
1011;bace;GaussianNB;"HaoFilter;ZINCBasicFilter";59.4958;-7.7264;87.0136
995;bace;GaussianNB;"HaoFilter;LipinskiFilter";59.4958;-7.7264;87.0136
997;bace;GaussianNB;"HaoFilter;MolecularWeightFilter";59.4958;-7.7264;87.0136
998;bace;GaussianNB;"HaoFilter;NIBRFilter";59.4958;-7.7264;87.0136
999;bace;GaussianNB;"HaoFilter;NIHFilter";59.4958;-7.7264;87.0136
1001;bace;GaussianNB;"HaoFilter;PAINSFilter";59.4958;-7.7264;87.0136
807;bace;GaussianNB;"BeyondRo5Filter;HaoFilter";59.4958;-7.7264;87.0136
1005;bace;GaussianNB;"HaoFilter;RuleOfVeberFilter";59.4958;-7.7264;87.0136
834;bace;GaussianNB;"BMSFilter;HaoFilter";59.4958;-7.7264;87.0136
151;bace;LogisticRegression;"GlaxoFilter;GSKFilter";79.796;-28.0288;64.8744
1022;bace;GaussianNB;"InpharmaticaFilter;REOSFilter";59.4958;-7.7957;86.897
276;bace;LogisticRegression;"MLSMRFilter;RuleOfXuFilter";79.796;-28.1138;64.7679
854;bace;GaussianNB;"BMSFilter;ZINCDruglikeFilter";59.4958;-7.8606;86.788
827;bace;GaussianNB;"BeyondRo5Filter;ZINCDruglikeFilter";59.4958;-7.8606;86.788
1124;bace;GaussianNB;"NIHFilter;ZINCDruglikeFilter";59.4958;-7.8606;86.788
972;bace;GaussianNB;"GlaxoFilter;ZINCDruglikeFilter";59.4958;-7.8606;86.788
1111;bace;GaussianNB;"NIBRFilter;ZINCDruglikeFilter";59.4958;-7.8606;86.788
1097;bace;GaussianNB;"MolecularWeightFilter;ZINCDruglikeFilter";59.4958;-7.8606;86.788
1066;bace;GaussianNB;"LipinskiFilter;ZINCDruglikeFilter";59.4958;-7.8606;86.788
876;bace;GaussianNB;"BrenkFilter;TiceHerbicidesFilter";59.4958;-7.8807;86.7541
1161;bace;GaussianNB;"REOSFilter;TiceInsecticidesFilter";59.4958;-7.9255;86.6789
1108;bace;GaussianNB;"NIBRFilter;TiceInsecticidesFilter";59.4958;-7.997;86.5586
993;bace;GaussianNB;"HaoFilter;InpharmaticaFilter";59.4958;-8.0105;86.5361
964;bace;GaussianNB;"GlaxoFilter;RuleOfFourFilter";59.4958;-8.0105;86.5361
1195;bace;GaussianNB;"TiceInsecticidesFilter;ZINCBasicFilter";59.4958;-8.0351;86.4947
1158;bace;GaussianNB;"REOSFilter;RuleOfXuFilter";59.4958;-8.0597;86.4534
818;bace;GaussianNB;"BeyondRo5Filter;REOSFilter";59.4958;-8.0597;86.4534
1057;bace;GaussianNB;"LipinskiFilter;REOSFilter";59.4958;-8.0597;86.4534
1163;bace;GaussianNB;"REOSFilter;ZINCBasicFilter";59.4958;-8.0597;86.4534
1088;bace;GaussianNB;"MolecularWeightFilter;REOSFilter";59.4958;-8.0597;86.4534
1102;bace;GaussianNB;"NIBRFilter;REOSFilter";59.4958;-8.0597;86.4534
1115;bace;GaussianNB;"NIHFilter;REOSFilter";59.4958;-8.0597;86.4534
1157;bace;GaussianNB;"REOSFilter;RuleOfVeberFilter";59.4958;-8.0597;86.4534
1137;bace;GaussianNB;"PAINSFilter;REOSFilter";59.4958;-8.0597;86.4534
845;bace;GaussianNB;"BMSFilter;REOSFilter";59.4958;-8.0597;86.4534
1099;bace;GaussianNB;"NIBRFilter;OpreaFilter";59.4958;-8.1648;86.2766
1181;bace;GaussianNB;"RuleOfXuFilter;TiceInsecticidesFilter";59.4958;-8.1693;86.2691
177;bace;LogisticRegression;"GSKFilter;MLSMRFilter";79.796;-28.503;64.2801
968;bace;GaussianNB;"GlaxoFilter;TiceHerbicidesFilter";59.4958;-8.2297;86.1676
1191;bace;GaussianNB;"TiceHerbicidesFilter;ValenceDiscoveryFilter";59.4958;-8.2297;86.1676
994;bace;GaussianNB;"HaoFilter;LINTFilter";59.4958;-8.2297;86.1676
1168;bace;GaussianNB;"RuleOfFourFilter;TiceInsecticidesFilter";59.4958;-8.2297;86.1676
1156;bace;GaussianNB;"REOSFilter;RuleOfFourFilter";59.4958;-8.2297;86.1676
889;bace;GaussianNB;"FAF4DruglikeFilter;MLSMRFilter";59.4958;-8.2946;86.0586
1080;bace;GaussianNB;"MLSMRFilter;ValenceDiscoveryFilter";59.4958;-8.2946;86.0586
1178;bace;GaussianNB;"RuleOfVeberFilter;ZINCDruglikeFilter";59.4958;-8.299;86.0511
1186;bace;GaussianNB;"SureChEMBLFilter;TiceInsecticidesFilter";59.4958;-8.3326;85.9947
1130;bace;GaussianNB;"OpreaFilter;SureChEMBLFilter";59.4958;-8.3393;85.9834
1198;bace;GaussianNB;"ValenceDiscoveryFilter;ZINCDruglikeFilter";59.4958;-8.3393;85.9834
1064;bace;GaussianNB;"LipinskiFilter;ValenceDiscoveryFilter";59.4958;-8.3639;85.942
1012;bace;GaussianNB;"HaoFilter;ZINCDruglikeFilter";59.4958;-8.384;85.9082
824;bace;GaussianNB;"BeyondRo5Filter;TiceInsecticidesFilter";59.4958;-8.4288;85.833
851;bace;GaussianNB;"BMSFilter;TiceInsecticidesFilter";59.4958;-8.4288;85.833
1063;bace;GaussianNB;"LipinskiFilter;TiceInsecticidesFilter";59.4958;-8.4288;85.833
1175;bace;GaussianNB;"RuleOfVeberFilter;TiceInsecticidesFilter";59.4958;-8.4288;85.833
1121;bace;GaussianNB;"NIHFilter;TiceInsecticidesFilter";59.4958;-8.4288;85.833
1094;bace;GaussianNB;"MolecularWeightFilter;TiceInsecticidesFilter";59.4958;-8.4288;85.833
1143;bace;GaussianNB;"PAINSFilter;TiceInsecticidesFilter";59.4958;-8.4288;85.833
883;bace;GaussianNB;"FAF4DruglikeFilter;GlaxoFilter";59.4958;-8.4489;85.7992
888;bace;GaussianNB;"FAF4DruglikeFilter;LipinskiFilter";59.4958;-8.4489;85.7992
904;bace;GaussianNB;"FAF4DruglikeFilter;ZINCBasicFilter";59.4958;-8.4489;85.7992
903;bace;GaussianNB;"FAF4DruglikeFilter;ValenceDiscoveryFilter";59.4958;-8.4489;85.7992
802;bace;GaussianNB;"BeyondRo5Filter;FAF4DruglikeFilter";59.4958;-8.4489;85.7992
890;bace;GaussianNB;"FAF4DruglikeFilter;MolecularWeightFilter";59.4958;-8.4489;85.7992
892;bace;GaussianNB;"FAF4DruglikeFilter;NIHFilter";59.4958;-8.4489;85.7992
894;bace;GaussianNB;"FAF4DruglikeFilter;PAINSFilter";59.4958;-8.4489;85.7992
891;bace;GaussianNB;"FAF4DruglikeFilter;NIBRFilter";59.4958;-8.4489;85.7992
905;bace;GaussianNB;"FAF4DruglikeFilter;ZINCDruglikeFilter";59.4958;-8.4489;85.7992
1135;bace;GaussianNB;"OpreaFilter;ZINCDruglikeFilter";59.4958;-8.4489;85.7992
829;bace;GaussianNB;"BMSFilter;FAF4DruglikeFilter";59.4958;-8.4489;85.7992
860;bace;GaussianNB;"BrenkFilter;HaoFilter";59.4958;-8.469;85.7653
1049;bace;GaussianNB;"LINTFilter;ZINCDruglikeFilter";59.4958;-8.5585;85.6149
1000;bace;GaussianNB;"HaoFilter;OpreaFilter";59.4958;-8.5787;85.5811
1073;bace;GaussianNB;"MLSMRFilter;REOSFilter";59.4958;-8.5787;85.5811
1006;bace;GaussianNB;"HaoFilter;RuleOfXuFilter";59.4958;-8.5787;85.5811
960;bace;GaussianNB;"GlaxoFilter;OpreaFilter";59.4958;-8.6234;85.5059
135;bace;LogisticRegression;"GhoseFilter;MLSMRFilter";79.796;-28.9952;63.6634
1189;bace;GaussianNB;"SureChEMBLFilter;ZINCDruglikeFilter";59.4958;-8.7129;85.3555
885;bace;GaussianNB;"FAF4DruglikeFilter;HaoFilter";59.4958;-8.733;85.3217
1162;bace;GaussianNB;"REOSFilter;ValenceDiscoveryFilter";59.4958;-8.7777;85.2465
996;bace;GaussianNB;"HaoFilter;MLSMRFilter";59.4958;-8.7979;85.2126
1190;bace;GaussianNB;"TiceHerbicidesFilter;TiceInsecticidesFilter";59.4958;-8.7979;85.2126
1079;bace;GaussianNB;"MLSMRFilter;TiceInsecticidesFilter";59.4958;-8.7979;85.2126
898;bace;GaussianNB;"FAF4DruglikeFilter;RuleOfVeberFilter";59.4958;-8.8158;85.1825
583;bace;GradientBoostingClassifier;"GSKFilter;PfizerFilter";78.4605;-27.8163;64.5474
855;bace;GaussianNB;"BrenkFilter;FAF4DruglikeFilter";59.4958;-8.8627;85.1036
1009;bace;GaussianNB;"HaoFilter;TiceInsecticidesFilter";59.4958;-8.8627;85.1036
963;bace;GaussianNB;"GlaxoFilter;REOSFilter";59.4958;-8.8873;85.0622
1196;bace;GaussianNB;"TiceInsecticidesFilter;ZINCDruglikeFilter";59.4958;-8.8873;85.0622
1010;bace;GaussianNB;"HaoFilter;ValenceDiscoveryFilter";59.4958;-8.9724;84.9194
1031;bace;GaussianNB;"InpharmaticaFilter;ZINCDruglikeFilter";59.4958;-8.997;84.878
842;bace;GaussianNB;"BMSFilter;OpreaFilter";59.4958;-9.0171;84.8442
1085;bace;GaussianNB;"MolecularWeightFilter;OpreaFilter";59.4958;-9.0171;84.8442
899;bace;GaussianNB;"FAF4DruglikeFilter;RuleOfXuFilter";59.4958;-9.0171;84.8442
1112;bace;GaussianNB;"NIHFilter;OpreaFilter";59.4958;-9.0171;84.8442
1134;bace;GaussianNB;"OpreaFilter;ZINCBasicFilter";59.4958;-9.0171;84.8442
1129;bace;GaussianNB;"OpreaFilter;RuleOfXuFilter";59.4958;-9.0171;84.8442
1128;bace;GaussianNB;"OpreaFilter;RuleOfVeberFilter";59.4958;-9.0171;84.8442
1125;bace;GaussianNB;"OpreaFilter;PAINSFilter";59.4958;-9.0171;84.8442
893;bace;GaussianNB;"FAF4DruglikeFilter;OpreaFilter";59.4958;-9.0171;84.8442
815;bace;GaussianNB;"BeyondRo5Filter;OpreaFilter";59.4958;-9.0171;84.8442
1054;bace;GaussianNB;"LipinskiFilter;OpreaFilter";59.4958;-9.0171;84.8442
859;bace;GaussianNB;"BrenkFilter;GSKFilter";59.4958;-9.0372;84.8103
857;bace;GaussianNB;"BrenkFilter;GhoseFilter";59.4958;-9.0372;84.8103
924;bace;GaussianNB;"FAF4LeadlikeFilter;TiceHerbicidesFilter";59.4958;-9.0372;84.8103
1133;bace;GaussianNB;"OpreaFilter;ValenceDiscoveryFilter";59.4958;-9.082;84.7351
1131;bace;GaussianNB;"OpreaFilter;TiceHerbicidesFilter";59.4958;-9.082;84.7351
880;bace;GaussianNB;"BrenkFilter;ZINCDruglikeFilter";59.4958;-9.1267;84.6599
1003;bace;GaussianNB;"HaoFilter;REOSFilter";59.4958;-9.1468;84.6261
975;bace;GaussianNB;"GSKFilter;LINTFilter";59.4958;-9.1468;84.6261
974;bace;GaussianNB;"GSKFilter;InpharmaticaFilter";59.4958;-9.1468;84.6261
871;bace;GaussianNB;"BrenkFilter;REOSFilter";59.4958;-9.1513;84.6186
59;bace;LogisticRegression;"BrenkFilter;GSKFilter";79.796;-29.456;63.0859
901;bace;GaussianNB;"FAF4DruglikeFilter;TiceHerbicidesFilter";59.4958;-9.1916;84.5509
900;bace;GaussianNB;"FAF4DruglikeFilter;SureChEMBLFilter";59.4958;-9.1916;84.5509
1193;bace;GaussianNB;"TiceHerbicidesFilter;ZINCDruglikeFilter";59.4958;-9.1916;84.5509
952;bace;GaussianNB;"GlaxoFilter;HaoFilter";59.4958;-9.2363;84.4757
1151;bace;GaussianNB;"PfizerFilter;TiceHerbicidesFilter";59.4958;-9.2564;84.4419
987;bace;GaussianNB;"GSKFilter;SureChEMBLFilter";59.4958;-9.2564;84.4419
1184;bace;GaussianNB;"RuleOfXuFilter;ZINCDruglikeFilter";59.4958;-9.281;84.4005
1078;bace;GaussianNB;"MLSMRFilter;TiceHerbicidesFilter";59.4958;-9.3213;84.3328
932;bace;GaussianNB;"GhoseFilter;InpharmaticaFilter";59.4958;-9.3213;84.3328
1194;bace;GaussianNB;"TiceInsecticidesFilter;ValenceDiscoveryFilter";59.4958;-9.3661;84.2576
1147;bace;GaussianNB;"PfizerFilter;REOSFilter";59.4958;-9.3661;84.2576
896;bace;GaussianNB;"FAF4DruglikeFilter;REOSFilter";59.4958;-9.3661;84.2576
856;bace;GaussianNB;"BrenkFilter;FAF4LeadlikeFilter";59.4958;-9.4309;84.1486
884;bace;GaussianNB;"FAF4DruglikeFilter;GSKFilter";59.4958;-9.4309;84.1486
992;bace;GaussianNB;"GSKFilter;ZINCDruglikeFilter";59.4958;-9.4309;84.1486
973;bace;GaussianNB;"GSKFilter;HaoFilter";59.4958;-9.4309;84.1486
1019;bace;GaussianNB;"InpharmaticaFilter;OpreaFilter";59.4958;-9.4757;84.0734
887;bace;GaussianNB;"FAF4DruglikeFilter;LINTFilter";59.4958;-9.4757;84.0734
1074;bace;GaussianNB;"MLSMRFilter;RuleOfFourFilter";59.4958;-9.4958;84.0396
1004;bace;GaussianNB;"HaoFilter;RuleOfFourFilter";59.4958;-9.4958;84.0396
951;bace;GaussianNB;"GlaxoFilter;GSKFilter";59.4958;-9.5405;83.9644
831;bace;GaussianNB;"BMSFilter;GhoseFilter";59.4958;-9.6054;83.8553
943;bace;GaussianNB;"GhoseFilter;RuleOfVeberFilter";59.4958;-9.6054;83.8553
